ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
20,"CANADA","CANADA",0,1963,0,0,0,0,0,,,"",,,"",18963,9.850245,10,7.876,0,7.605,8.936562,9.831669,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,7.605,9.831669,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1964,0,0,0,0,0,,,"",,,"",19326,9.869206,10,8.244,0,7.876,8.971576,9.850245,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,7.876,9.850245,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1965,0,0,0,0,0,,,"",,,"",19678,9.887257,10,8.664,0,8.244,9.017241,9.869206,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,8.244,9.869206,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1966,0,0,0,0,0,,,"",,,"",20049,9.905934,10,9.093,0,8.664,9.066932,9.887257,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,8.664,9.887257,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1967,0,0,0,0,0,,,"",,,"",20411,9.923829,10,9.231,0,9.093,9.11526,9.905934,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,9.093,9.905934,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1968,0,0,0,0,0,,,"",,,"",20744,9.940012,10,9.582,0,9.231,9.130322,9.923829,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,9.231,9.923829,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1969,0,0,0,0,0,,,"",,,"",21028,9.95361,10,9.975,0,9.582,9.167642,9.940012,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,9.582,9.940012,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1970,0,0,0,0,0,,,"",,,"",21324,9.967588,10,10.124,0,9.975,9.207837,9.95361,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,9.975,9.95361,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1971,0,0,0,0,0,,,"",,,"",21592,9.980078,10,10.599,0,10.124,9.222664,9.967588,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,10.124,9.967588,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1972,0,0,0,0,0,,,"",,,"",21822,9.990674,10,11.125,0,10.599,9.268515,9.980078,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,10.599,9.980078,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1973,0,0,0,0,0,,,"",,,"",22072,10.00206,10,11.854,0,11.125,9.31695,9.990674,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,11.125,9.990674,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1974,0,0,0,0,0,,,"",,,"",22364,10.01521,10,12.225,0,11.854,9.380421,10.00206,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,11.854,10.00206,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1975,0,0,0,0,0,,,"",,,"",22697,10.02999,10,12.287,0,12.225,9.411239,10.01521,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,12.225,10.01521,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1976,0,0,0,0,0,,,"",,,"",22993,10.04294,10,12.929,0,12.287,9.416297,10.02999,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,12.287,10.02999,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1977,0,0,0,0,0,,,"",,,"",23273,10.05505,10,13.184,0,12.929,9.467228,10.04294,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,12.929,10.04294,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1978,0,0,0,0,0,,,"",,,"",23517,10.06548,10,13.631,0,13.184,9.486759,10.05505,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,13.184,10.05505,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1979,0,0,0,0,0,,,"",,,"",23747,10.07521,10,14.114,0,13.631,9.520102,10.06548,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,13.631,10.06548,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1980,0,0,0,0,0,,,"",,,"",24043,10.0876,10,14.133,0,14.114,9.554922,10.07521,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,14.114,10.07521,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1981,0,0,0,0,0,,,"",,,"",24342,10.09996,10,14.555,0,14.133,9.556268,10.0876,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,14.133,10.0876,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1982,0,0,0,0,0,,,"",,,"",24583,10.10981,10,13.74,0,14.555,9.58569,10.09996,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,14.555,10.09996,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1983,0,0,0,0,0,,,"",,,"",24787,10.11807,10,14.105,0,13.74,9.528067,10.10981,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,13.74,10.10981,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1984,0,0,0,0,0,,,"",,,"",24978,10.12575,10,14.954,0,14.105,9.554285,10.11807,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,14.105,10.11807,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1985,0,0,0,0,0,,,"",,,"",25165,10.13321,10,15.589,0,14.954,9.612734,10.12575,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,14.954,10.12575,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1986,0,0,0,0,0,,,"",,,"",25353,10.14065,10,16.029,0,15.589,9.654321,10.13321,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,15.589,10.13321,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1987,0,0,0,0,0,,,"",,,"",25625,10.15132,10,16.602,0,16.029,9.682155,10.14065,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,16.029,10.14065,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1988,0,0,0,0,0,,,"",,,"",25950,10.16393,10,17.258,0,16.602,9.717278,10.15132,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,16.602,10.15132,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1989,0,0,0,0,0,,,"",,,"",26219,10.17424,10,17.524,0,17.258,9.756031,10.16393,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,17.258,10.16393,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1990,0,0,0,0,0,,,"",,,"",26522,10.18573,10,17.173,0,17.524,9.771327,10.17424,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,17.524,10.17424,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1991,0,0,0,0,0,,,"",,,"",27300,10.21464,10,16.368,0,17.173,9.751094,10.18573,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,17.173,10.18573,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1992,0,0,0,0,0,,,"",,,"",27445,10.21994,10,16.362,0,16.368,9.703083,10.21464,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,16.368,10.21464,2.797281,0,10,0,0,0,0,0,0,0,0,0
20,"CANADA","CANADA",0,1993,0,0,0,0,0,,,"",,,"",28947,10.27322,10,16.55638,2,16.362,9.702717,10.21994,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,16.362,10.21994,2.797281,0,10,0,0,0,0,,,0,0,0
20,"CANADA","CANADA",0,1994,0,0,0,0,0,,,"",,,"",29256,10.28384,10,17.17336,2,16.556,9.714527,10.27322,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,16.55638,10.27322,2.797281,0,10,0,0,0,0,,,,0,0
20,"CANADA","CANADA",0,1995,0,0,0,0,0,,,"",,,"",29615,10.29604,10,17.49835,2,17.173,9.751115,10.28384,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,17.17336,10.28384,2.797281,0,10,0,0,0,0,,,,0,0
20,"CANADA","CANADA",0,1996,0,0,0,0,0,,,"",,,"",29969.2,10.30793,10,17.57557,2,17.498,9.769862,10.29604,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,17.49835,10.29604,2.797281,0,10,0,0,0,0,,,,0,0
20,"CANADA","CANADA",0,1997,0,0,0,0,0,,,"",,,"",30286.6,10.31846,10,18.15415,2,17.576,9.774265,10.30793,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,17.57557,10.30793,2.797281,0,10,0,0,0,0,,,,0,0
20,"CANADA","CANADA",0,1998,0,0,0,0,0,,,"",,,"",30585.99,10.3283,10,18.59254,2,18.154,9.806654,10.31846,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,18.15415,10.31846,2.797281,0,10,0,0,0,0,,,,0,0
20,"CANADA","CANADA",0,1999,0,0,0,0,0,,,"",,,"",,,10,19.29062,2,18.593,9.830516,10.3283,"western democracies and japan",1,0,0,0,0,0,1,0,15.4,2.797281,5950,0,0,.754994,.5963401,.59,.23,3,.6312,42,40,.9,0,10,0,0,1,.754994,0,0,18.59254,10.3283,2.797281,0,,0,0,0,0,,,,0,0
40,"CUBA","CUBA",1,1945,0,0,0,0,0,,,"",,,"",4932,8.5035,3,,,,,8.5035,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,3,0,1,0,.0357236,0,0,,8.5035,1.694107,0,3,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1946,0,0,0,0,0,,,"",,,"",5039,8.524963,3,2.127,4,,,8.5035,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,3,0,1,0,.0357236,0,0,,8.5035,1.694107,0,3,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1947,0,0,0,0,0,,,"",,,"",5152,8.54714,3,2.136,4,2.127,7.662468,8.524963,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,3,0,1,0,.0357236,0,0,2.127,8.524963,1.694107,0,3,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1948,0,0,0,0,0,,,"",,,"",5287,8.573007,3,2.051,4,2.136,7.66669,8.54714,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,3,0,1,0,.0357236,0,0,2.136,8.54714,1.694107,0,3,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1949,0,0,0,0,0,,,"",,,"",5399,8.593969,3,2.372,4,2.051,7.626083,8.573007,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,3,0,1,0,.0357236,0,0,2.051,8.573007,1.694107,0,3,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1950,0,0,0,0,0,,,"",,,"",5516,8.615408,3,2.443,4,2.372,7.771489,8.593969,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,3,0,1,0,.0357236,0,0,2.372,8.593969,1.694107,0,3,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1951,0,0,0,0,0,,,"",,,"",5638,8.637284,3,2.481,4,2.443,7.800982,8.615408,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,3,0,1,0,.0357236,0,0,2.443,8.615408,1.694107,0,3,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1952,0,0,0,0,0,,,"",,,"",5759,8.658519,0,2.514,4,2.481,7.816417,8.637284,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,3,0,1,0,.0357236,0,0,2.481,8.637284,1.694107,0,3,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1953,0,0,0,0,0,,,"",,,"",6129,8.720787,-3,2.443,4,2.514,7.82963,8.658519,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,0,1,1,0,.0357236,0,0,2.514,8.658519,1.694107,0,0,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1954,0,0,0,0,0,,,"",,,"",6254,8.740976,-6,2.401,4,2.443,7.800982,8.720787,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-3,1,1,0,.0357236,0,0,2.443,8.720787,1.694107,0,-3,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1955,0,0,0,0,0,,,"",,,"",6381,8.76108,-9,2.465,4,2.401,7.78364,8.740976,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-6,1,0,0,.0357236,0,0,2.401,8.740976,1.694107,0,-6,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1956,0,0,0,0,0,,,"",,,"",6513,8.781555,-9,2.527,4,2.465,7.809947,8.76108,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-9,1,0,0,.0357236,0,0,2.465,8.76108,1.694107,0,-9,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1957,0,0,0,0,0,,,"",,,"",6641,8.801018,-9,2.695,4,2.527,7.834788,8.781555,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-9,1,0,0,.0357236,0,0,2.527,8.781555,1.694107,0,-9,0,0,,,0,0,0,0,
40,"CUBA","CUBA",0,1958,1,1,0,1,0,2,1,"Castro",1,0,"1958-59",6763,8.819221,-9,2.708,4,2.695,7.899154,8.801018,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-9,1,0,0,.0357236,0,1,2.695,8.801018,1.694107,0,-9,1,1,,,1,1,0,0,
40,"CUBA","CUBA",0,1959,1,1,1,0,0,,,"",,,"",6901,8.839421,0,2.775,4,2.708,7.903965,8.819221,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-9,0,0,0,.0357236,1,0,2.708,8.819221,1.694107,0,-9,1,0,,,1,0,1,1,
40,"CUBA","CUBA",0,1960,0,0,1,0,0,,,"",,,"",7027,8.857515,-4,2.821,4,2.775,7.928406,8.839421,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,0,1,1,0,.0357236,1,0,2.775,8.839421,1.694107,0,0,0,0,0,0,0,0,1,1,0
40,"CUBA","CUBA",0,1961,0,0,0,0,0,,,"",,,"",7134,8.872627,-7,2.901,4,2.821,7.944847,8.857515,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-4,1,1,0,.0357236,0,0,2.821,8.857515,1.694107,0,-4,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1962,0,0,0,0,0,,,"",,,"",7254,8.889308,-7,3.035,4,2.901,7.972811,8.872627,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,1,0,0,.0357236,0,0,2.901,8.872627,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1963,0,0,0,0,0,,,"",,,"",7415,8.911261,-7,2.922,4,3.035,8.017966,8.889308,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,1,0,0,.0357236,0,0,3.035,8.889308,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1964,0,0,0,0,0,,,"",,,"",7612,8.937481,-7,2.998,4,2.922,7.980023,8.911261,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,1,0,0,.0357236,0,0,2.922,8.911261,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1965,0,0,0,0,0,,,"",,,"",7810,8.963161,-7,2.989,4,2.998,8.005701,8.937481,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,2.998,8.937481,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1966,0,0,0,0,0,,,"",,,"",7985,8.98532,-7,3.069,4,2.989,8.002694,8.963161,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,2.989,8.963161,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1967,0,0,0,0,0,,,"",,,"",8139,9.004422,-7,3.115,4,3.069,8.029107,8.98532,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.069,8.98532,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1968,0,0,0,0,0,,,"",,,"",8284,9.022081,-7,3.127,4,3.115,8.043984,9.004422,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.115,9.004422,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1969,0,0,0,0,0,,,"",,,"",8421,9.038484,-7,3.242,4,3.127,8.04783,9.022081,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.127,9.022081,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1970,0,0,0,0,0,,,"",,,"",8551,9.053803,-7,3.308,4,3.242,8.083945,9.038484,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.242,9.038484,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1971,0,0,0,0,0,,,"",,,"",8692,9.070158,-7,3.206,4,3.308,8.104099,9.053803,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.308,9.053803,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1972,0,0,0,0,0,,,"",,,"",8862,9.089528,-7,3.238,4,3.206,8.07278,9.070158,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.206,9.070158,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1973,0,0,0,0,0,,,"",,,"",9036,9.108972,-7,3.305,4,3.238,8.082711,9.089528,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.238,9.089528,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1974,0,0,0,0,0,,,"",,,"",9194,9.126307,-7,3.312,4,3.305,8.103191,9.108972,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.305,9.108972,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1975,0,0,0,0,0,,,"",,,"",9299,9.137662,-7,3.524,4,3.312,8.105308,9.126307,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.312,9.126307,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1976,0,0,0,0,0,,,"",,,"",9430,9.151651,-7,3.384,4,3.524,8.167352,9.137662,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.524,9.137662,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1977,0,0,0,0,0,,,"",,,"",9547,9.163982,-7,3.606,4,3.384,8.126814,9.151651,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.384,9.151651,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1978,0,0,0,0,0,,,"",,,"",9644,9.174091,-7,3.645,4,3.606,8.190354,9.163982,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.606,9.163982,1.694107,0,-7,0,0,0,0,0,0,0,0,0
40,"CUBA","CUBA",0,1979,0,0,0,0,0,,,"",,,"",9701,9.179984,-7,3.688,4,3.645,8.201112,9.174091,"latin america and the caribbean",0,0,1,0,0,0,0,0,4.441784,1.694107,2005,0,0,.0357236,.2134,.88,.11,1,.255,85,15,0,0,-7,0,0,0,.0357236,0,0,3.645,9.174091,1.694107,0,-7,0,0,0,0,0,0,0,0,0
